# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:FeO
# Sample.name:Iron (II) Oxide
# Scan.number:scan1
# Sample.id:q2cv7k
# Scan.start_time:2008-08-25
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7663.4861  0.22236078686317765    -0.6903052
7666.7438  0.21858703764038434    -0.69129966
7669.9683  0.21494977761238224    -0.69213793
7673.2018  0.21167396819440892    -0.69297457
7676.3895  0.20757592394445493    -0.69376718
7679.6523  0.20459316586740078    -0.69476653
7682.8739  0.20053289588717116    -0.69617662
7686.0982  0.1964774207300776     -0.69829958
7689.3758  0.19339424633910188    -0.70105005
7692.5877  0.18917490509382723    -0.70448467
7695.8884  0.18546579146176795    -0.70839127
7699.1755  0.18230617487255105    -0.71186205
7702.414   0.17867460160790283    -0.7150884
7705.6887  0.17495982870968327    -0.71862284
7708.9503  0.17202920015599357    -0.7216886
7712.2196  0.16865675528822036    -0.72519528
7715.4893  0.16475057958099196    -0.72917271
7718.7509  0.16142468230627996    -0.73278038
7722.0296  0.1576526671252588     -0.7362218
7725.2649  0.1536958106530544     -0.73941011
7728.5772  0.1512671708659441     -0.74175529
7731.8415  0.14804072406622804    -0.74397014
7735.1085  0.14445095512874292    -0.74645482
7738.4256  0.14078527846971747    -0.74869511
7741.7024  0.13783759306311535    -0.75117381
7744.9781  0.13386178930593778    -0.75409345
7748.2575  0.13071327470864175    -0.75671583
7751.5397  0.1275865035171943     -0.75883642
7754.7711  0.12423766670871152    -0.76116623
7758.0582  0.12064198071887607    -0.76362705
7761.3852  0.11747765867240237    -0.76651445
7764.6412  0.11482622631120058    -0.76974803
7767.9885  0.11129183500307531    -0.77322543
7771.3388  0.10827476902126645    -0.77627182
7774.6285  0.10451086723093542    -0.77956531
7777.9451  0.10124932541929751    -0.78271231
7781.3044  0.09835078780912752    -0.78522521
7784.5687  0.09525589789509853    -0.78779606
7787.8764  0.09190882090700693    -0.79056181
7791.1935  0.08908039426624896    -0.79298229
7794.5119  0.08644162779985468    -0.79539247
7797.9378  0.08384500250124527    -0.79779259
7801.3149  0.08035562581763732    -0.79989159
7804.6431  0.07679028469952721    -0.8019126
7808.0262  0.07287285232866395    -0.80400824
7811.4123  0.06985172191792437    -0.80592555
7814.7706  0.06725210458093507    -0.80794884
7818.1285  0.06382633749902451    -0.81038039
7821.4853  0.06264772013351254    -0.81276336
7824.8828  0.0590788129731059     -0.81507168
7828.2391  0.05570537476921346    -0.81748467
7831.6532  0.05301424333473445    -0.81975179
7835.0172  0.04996472722731434    -0.82195373
7838.3833  0.0454420953736493     -0.8245494
7841.8156  0.04240090919731901    -0.82703811
7845.2346  0.03922787054047032    -0.82944216
7848.5983  0.035910976878091604   -0.83225621
7852.021   0.034845477811375314   -0.83489782
7855.4574  0.03163284835144924    -0.83723607
7858.8755  0.030353656563152438   -0.84016181
7862.3603  0.026303423574163532   -0.84315652
7865.8308  0.02261272412523632    -0.84597256
7869.1806  0.0206265695214441     -0.84901655
7872.6748  0.018511896471858923   -0.85199136
7876.1192  0.015469925594365936   -0.85471233
7879.5136  0.011074575568954139   -0.85773545
7882.9642  0.008318852745479818   -0.86045445
7886.4711  0.004820788736008088   -0.86313192
7889.8947  0.0026315647795298646  -0.86574212
7893.4412  0.0025901952517407155  -0.86860908
7896.9578  0                      -0.87107159
