# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Sample.reference:Fe foil
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite
# Scan.number:scan1
# Sample.id:sdehbq
# Scan.start_time:2007-12-08
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-GILDA
# Beamline.energy_range:4.9 - 32.0
# Beamline.scan_mode:Transmission
# Beamline.flux:1e10-1e11 ph/s
# Beamline.spot_size:1 mm x 2 mm
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Column.3:Murefer
# Energy   Mutrans                Murefer
7240.9259  0.6243209777543907     0.43992609
7243.0186  0.623430362384924      0.45155015
7245.073   0.6221203126823331     0.46774184
7247.21    0.6203959426424138     0.48335446
7249.3059  0.6189604700259915     0.48981907
7251.3604  0.6180673657626872     0.48756559
7253.4155  0.617500498521721      0.47822843
7255.5612  0.6176124925531306     0.46715783
7257.6635  0.6183367606598457     0.46455992
7259.767   0.6199052590797324     0.46914664
7261.827   0.6227422327690785     0.47787235
7263.8897  0.6279903626068194     0.48630522
7265.9956  0.6269351954452798     0.49267924
7268.1041  0.6268859685922896     0.49971942
7270.1691  0.6273154637524931     0.51130682
7272.2352  0.6280640511999885     0.5280317
7274.3925  0.6287156584657161     0.5434529
7276.4914  0.6287745375214243     0.54941431
7278.6211  0.6281901861108135     0.55452319
7280.6922  0.6269386997087425     0.56172927
7282.8097  0.6244493724817595     0.57290222
7284.9312  0.6214718382033763     0.5834238
7287.0484  0.6178583915495095     0.59102963
7289.1697  0.6135155689844105     0.59194156
7291.2472  0.6084479706277838     0.57716488
7293.3258  0.6040943442822209     0.55339762
7295.4509  0.6002467063390566     0.52497169
7297.532   0.5966433638512167     0.49667437
7299.6144  0.5935695428142242     0.46951101
7301.7426  0.5906324004348358     0.44627319
7303.8282  0.5880506002766165     0.42959547
7305.9596  0.5858323024442375     0.41734965
7308.047   0.5836869192952523     0.40800601
7310.1874  0.5817884319384368     0.4037692
7312.261   0.5802306753862317     0.40306672
7314.3713  0.578960999008801      0.40300116
