# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Puri A.
# Publication.affiliation: CNR-IOM; ESRF
# Facility.name:ESRF
# Sample.temperature:300 K
# Sample.prep:powder, liquids, in-situ cells
# Sample.formula:α-FeO(OH)
# Sample.name:Goethite_mineral
# Scan.number:scan1
# Sample.id:ybmhmm
# Scan.start_time:mineral-2018-07
# Element.symbol:Fe
# Facility.energy:6.03 GeV
# Facility.xray_source:Bending magnet (0.85 T)
# Beamline.name:BM08-LISA
# Beamline.energy_range:2.5 - 72.0
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:Si(111): 1.1e-4; Si(311): 1.9e-5
# Beamline.flux:Si(111): 1e11 ph/s; Si(311): 1e10 ph/s
# Beamline.spot_size:170 um x 180 um (focused); 1 mm x 2 mm (unfocused)
# Beamline.website:https://www.esrf.fr/UsersAndScience/Experiments/CRG/BM08
# Beamline.detector:Ionization chamber
# Mono.name:Si(111), Si(311)
# Element.edge:K
# Column.1:Energy
# Column.2:Mutrans
# Energy   Mutrans
7125.7999  0.49580097990961897
7127.0007  0.6353395690052577
7128.2019  0.7749320011338252
7129.4036  0.8990493121512476
7130.6057  0.9630514683758269
7131.791   0.9738280502938651
7132.8049  0.9863811088631868
7133.991   1
7135.0055  0.9882962570819138
7136.1923  0.9510782050172198
7137.3968  0.9179757678571716
7138.6017  0.8915760441867906
7139.7898  0.8570154567969267
7140.9955  0.8185465749828571
7142.2016  0.7863054737117288
7143.4772  0.760639938527207
7144.5807  0.7466036589466137
7145.6846  0.7395963182904906
7146.8234  0.737260499912298
7147.9798  0.7344473826993276
7149.1539  0.7241503891851503
7150.3457  0.7054286972741909
7151.5551  0.6832692555450102
7152.7823  0.6619897715332884
7154.0445  0.6437855222350243
7155.3071  0.6283981297792322
7156.5875  0.6136354462476608
7157.9031  0.599914707446151
7159.2364  0.5892390573651762
7160.5703  0.583534290719698
7161.9393  0.5826092284913093
7163.3263  0.5854308171098856
7164.7138  0.5914013264068984
7166.1365  0.5994789642902245
7167.5772  0.6091535766087487
7169.0359  0.6207911509803443
7170.5126  0.635793514235392
7172.0247  0.6539317476251044
7173.5374  0.6745922847947969
7175.0682  0.6972659255804723
7176.6171  0.7161185808429634
7178.2015  0.7266626951801357
7179.7867  0.7319321384240193
7181.4074  0.7339793184598499
7183.0289  0.7333898307400186
7184.6861  0.7310021536221026
7186.3441  0.7280408631299953
7188.0378  0.7255631677876436
7189.7497  0.7232489476777981
7191.4801  0.7200870909340443
7193.2113  0.7155735870823061
7194.9783  0.7099129709606398
7196.7638  0.7042230865141993
7198.5677  0.6983755270769286
7200.3901  0.6923040859428525
7202.231   0.6853116656452517
7204.0904  0.6782721947030012
7205.9683  0.671485721144391
7207.8649  0.6658815047411291
7209.78    0.6613794487348044
7211.7138  0.6577440327857745
7213.6663  0.6549843006919162
7215.6375  0.6533173799212408
7217.6274  0.6531861494533161
7219.6361  0.653791740475696
7221.6812  0.6547098195183826
7223.7275  0.6549046236878374
7225.7927  0.6544576234839209
7227.8768  0.6535278294794277
7229.9798  0.6517537568756809
7232.1195  0.6497748823174847
7234.2605  0.6485947620932807
7236.4205  0.6481764959813522
7238.5996  0.647806959531401
7240.7978  0.6472570050377313
7243.0328  0.6456977703329131
7245.2693  0.642687063308104
7247.525   0.6393854665313348
7249.8     0.6364958777110015
7252.0942  0.6347028016838683
7254.4255  0.6339884942895437
7256.7584  0.6345774477765892
7259.1107  0.6364546654675125
7261.4824  0.6390614925061298
7263.8735  0.641479620892846
7266.2842  0.6436621144614655
7268.7144  0.6451004599187159
