# XDI/1.0 
# Spectrum.license:CC BY 4.0
# Publication.authors: Matthew Newville
# Publication.affiliation: Center for Advanced Radiation Sources, University of Chicago
# Sample.reference:none
# Facility.name:APS
# Sample.temperature:r.t.
# Sample.prep:powder on tape, 16 layers
# Sample.formula:Fe2O3
# Sample.smiles:O1[Fe]2O[Fe]1O2
# Publication.DOI: https://doi.org/10.71622/XASLIB_535X-8J62
# Sample.name:Iron (III) Oxide
# Scan.number:Scan2
# Sample.id:gbfxgi
# Scan.start_time:2001-08-10
# Element.symbol:Fe
# Facility.energy:7.0 GeV
# Facility.xray_source:Bending Magnet
# Beamline.name:20-BM-B
# Beamline.website:https://www.aps.anl.gov/Beamlines/Directory/Details?beamline_id=32
# Beamline.scan_mode:Transmission
# Beamline.energy_resolution:1.4 x 10^-4
# Beamline.flux:1 x 10^11 ph/s at 10 keV (toroidal focus); 2 x 10^8 ph/s at 5 µm (KB mirror)
# Beamline.spot_size:30 mm x 1 mm
# Beamline.energy_range:3.9 - 35
# Beamline.detector:Ionization chamber
# Mono.name:Si(111)
# Element.edge:K
# Column.1:Energy
# Column.2:I0
# Column.3:Itrans
# Column.4:Mutrans
# Energy   I0         Itrans         Mutrans
7161.1566  285766.97  53629.280049   0.5420228686711811
7162.4078  286944.5   53872.800266   0.5418034852692185
7163.8881  288030.5   53784.723515   0.5446421513896389
7165.271   289121.88  53459.038723   0.5498098786359529
7166.6108  290201.69  52989.737568   0.5563878678731876
7168.1583  291259.91  52294.809952   0.5652182598857941
7169.6847  292302.5   51295.248443   0.5772110448713256
7171.0808  293435.5   50252.045552   0.5900130421469657
7172.6085  294492.88  48980.204477   0.6053405179003226
7174.1914  295499.59  47528.700488   0.6229033029569297
7175.6986  296532.69  46619.53528    0.6348603804740754
7177.2393  297604.12  46178.695111   0.6417333103662103
7178.9665  298538.94  45636.177883   0.6495742747957012
7180.5742  299464.06  45057.989258   0.6578821630582544
7182.1499  300243.53  44597.103458   0.6646361204397849
7183.7044  300498.31  44304.521176   0.668532168472311
7185.4896  281419.44  41424.240361   0.6693840095026337
7187.2538  302878.84  44625.25068    0.6688874605264208
7188.9641  304578.59  45003.548809   0.6673956113951506
7190.6095  305657.62  45363.131183   0.6650770370534399
7192.3324  306683.97  45801.992919   0.6617864432048148
7194.188   307643.56  46333.119998   0.6573791647141562
7196.0776  308632.47  46945.513947   0.6521770408385922
7197.8912  309592.66  47608.181819   0.6464561360218861
7199.6288  310460.12  48234.091092   0.6410746357964947
7201.3782  311357.88  48938.264233   0.6349891581104367
7203.3598  312257.88  49713.686867   0.6282596349222398
7205.3866  313188.12  50515.349084   0.621431536006022
7207.2823  314034.66  51255.255648   0.6152225240654027
7209.168   314883.44  51884.39334    0.6102409371533671
7211.143   315737.44  52404.768135   0.6064284163198171
7213.086   316727.72  52784.367529   0.6042859674260953
7215.0633  317651.22  53016.192641   0.6035147697191153
7217.0748  318602.97  53182.240715   0.6034437742293882
7219.0654  319474.94  53265.499661   0.6040566215812629
7221.2342  320296.12  53336.976996   0.6046995135424769
7223.349   321155.56  53385.667781   0.6056261253175179
7225.4762  322092.22  53508.568612   0.605947440216029
7227.5492  322905.09  53737.669768   0.6050288508362744
7229.7234  323824.16  54149.971786   0.6025114996082839
7231.9322  324695.47  54710.47158    0.5985209657066385
7234.098   325614.97  55392.16234    0.5935108547425997
7236.254   326486.69  56122.04993    0.5880487636269724
7238.5003  327499.59  56969.12208    0.5818180440644702
7240.7926  317802.72  55982.39201    0.5752198677731094
7243.0419  324367     57873.841261   0.5685169809944213
7245.2369  327901.53  59103.464868   0.5631759072943855
7247.5448  326912.22  59323.267271   0.5596451662089892
7249.91    330122.09  60017.258092   0.5586700530952903
7252.2657  330961.16  60021.415714   0.559964750789421
7254.4777  331692.41  59871.737371   0.562431188704791
7256.9147  332518.84  59579.235764   0.5663039036473109
7259.2304  333302.47  59202.898156   0.5708606711626562
7261.6819  334055.25  58782.723779   0.5757781838705409
